lat,lon,rnc,mcc,mnc,lac,cellid,signal,radio,tech,earfcn,psc
41.98254631,15.00763469,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98254631,15.00763469,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98254631,15.00763469,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.9825415,15.00763288,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.9825415,15.00763288,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98254155,15.00763288,88,222,10,36073,9053915,-75,UMTS,HSPA+,3038,32
41.98254155,15.00763288,88,222,10,36073,9053915,-75,UMTS,HSPA+,3038,32
41.98254127,15.00763277,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98254127,15.00763277,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98254127,15.00763277,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98254127,15.00763277,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98254091,15.00763282,88,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98254073,15.00763282,88,222,10,36073,9053915,-77,UMTS,HSPA+,3038,32
41.98254073,15.00763282,88,222,10,36073,9053915,-77,UMTS,HSPA+,3038,32
41.98254067,15.00763281,88,222,10,36073,9053916,-75,UMTS,HSPA,3038,12
41.98254073,15.00763282,88,222,10,36073,9053915,-77,UMTS,HSPA+,3038,32
41.98254031,15.00763265,88,222,10,36073,9053916,-77,UMTS,HSPA,3038,12
41.98254073,15.00763282,88,222,10,36073,9053915,-77,UMTS,HSPA+,3038,32
41.98254031,15.00763265,88,222,10,36073,9053916,-77,UMTS,HSPA,3038,12
41.98254002,15.0076327,89,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98254002,15.0076327,89,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98253983,15.00763256,89,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98253983,15.00763256,89,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98253948,15.0076325,89,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98253948,15.0076325,89,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98253948,15.0076325,89,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98253756,15.00763254,89,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.98253558,15.00763281,89,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.98253558,15.00763281,89,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.98253446,15.00763306,89,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98253446,15.00763306,89,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98253446,15.00763306,89,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98253446,15.00763306,89,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98253322,15.0076333,89,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98253297,15.00763336,88,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98253297,15.00763336,88,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98252986,15.00763361,89,222,10,36073,9053916,-69,UMTS,HSPA+,3038,12
41.98252986,15.00763361,89,222,10,36073,9053916,-69,UMTS,HSPA+,3038,12
41.98252609,15.00763345,90,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98252609,15.00763345,90,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98252409,15.00763339,91,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98252385,15.00763336,91,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98252396,15.00763322,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98252396,15.00763322,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98252396,15.00763322,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98252396,15.00763322,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.982524,15.00763319,91,222,10,36073,9053916,-73,UMTS,HSPA,3038,12
41.982524,15.00763319,91,222,10,36073,9053916,-73,UMTS,HSPA,3038,12
41.98252409,15.00763328,91,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98252409,15.00763328,91,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98252409,15.00763328,91,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98252379,15.0076331,91,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98252379,15.0076331,91,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98252372,15.00763304,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98252372,15.00763304,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98252376,15.00763296,91,222,10,36073,9053916,-73,UMTS,HSPA,3038,12
41.98252376,15.00763296,91,222,10,36073,9053916,-73,UMTS,HSPA,3038,12
41.98252373,15.00763296,91,222,10,36073,9053916,-69,UMTS,HSPA+,3038,12
41.98252373,15.00763296,91,222,10,36073,9053916,-69,UMTS,HSPA+,3038,12
41.98252373,15.0076329,89,222,10,36073,9053915,-71,UMTS,HSPA,3038,32
41.98252374,15.00763293,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98252372,15.00763292,90,222,10,36073,9053915,-79,UMTS,HSPA+,3038,32
41.98252374,15.00763293,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98252377,15.00763295,90,222,10,36073,9053915,-81,UMTS,HSPA+,3038,32
41.98252374,15.00763293,91,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98252377,15.00763295,90,222,10,36073,9053915,-81,UMTS,HSPA+,3038,32
41.98252357,15.00763304,90,222,10,36073,9053915,-77,UMTS,HSPA+,3038,32
41.98252357,15.00763304,90,222,10,36073,9053915,-77,UMTS,HSPA+,3038,32
41.98252356,15.00763307,90,222,10,36073,9053915,-71,UMTS,HSPA+,3038,32
41.98252356,15.00763307,90,222,10,36073,9053915,-71,UMTS,HSPA+,3038,32
41.98268155,15.00764668,86,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98268155,15.00764668,86,222,10,36073,9053915,-73,UMTS,HSPA+,3038,32
41.98271282,15.00754897,86,222,10,36073,9053915,-83,UMTS,HSPA,3038,32
41.98271282,15.00754897,86,222,10,36073,9053915,-83,UMTS,HSPA,3038,32
41.98243014,15.00755448,85,222,10,36073,9053915,-81,UMTS,HSPA+,3038,32
41.98243014,15.00755448,85,222,10,36073,9053915,-81,UMTS,HSPA+,3038,32
41.98184445,15.00761756,88,222,10,36073,9053915,-87,UMTS,HSPA+,3038,32
41.98184445,15.00761756,88,222,10,36073,9053915,-87,UMTS,HSPA+,3038,32
41.98149771,15.00765944,88,222,10,36073,9052555,-85,UMTS,HSPA+,3038,32
41.98163188,15.0076195,90,222,10,36073,9053915,-85,UMTS,HSPA+,3038,32
41.98149771,15.00765944,88,222,10,36073,9052555,-85,UMTS,HSPA+,3038,32
41.98163188,15.0076195,90,222,10,36073,9053915,-85,UMTS,HSPA+,3038,32
41.98138261,15.00758945,85,222,10,36073,9052555,-93,UMTS,HSPA+,3038,32
41.98163188,15.0076195,90,222,10,36073,9053915,-85,UMTS,HSPA+,3038,32
41.98138261,15.00758945,85,222,10,36073,9052555,-93,UMTS,HSPA+,3038,32
41.98141031,15.0073432,77,222,10,36073,9052555,-89,UMTS,HSPA+,3038,32
41.98141031,15.0073432,77,222,10,36073,9052555,-89,UMTS,HSPA+,3038,32
41.98138824,15.00714814,79,222,10,36073,9052555,-83,UMTS,HSPA+,3038,32
41.98138824,15.00714814,79,222,10,36073,9052555,-83,UMTS,HSPA+,3038,32
41.98138274,15.00700948,80,222,10,36073,9052555,-87,UMTS,HSPA+,3038,32
41.98138274,15.00700948,80,222,10,36073,9052555,-87,UMTS,HSPA+,3038,32
41.98149701,15.00676404,79,222,10,36073,9052555,-85,UMTS,HSPA+,3038,32
41.98149701,15.00676404,79,222,10,36073,9052555,-85,UMTS,HSPA+,3038,32
41.98149701,15.00676404,79,222,10,36073,9052555,-85,UMTS,HSPA+,3038,32
41.98170125,15.0066184,79,222,10,36073,9052557,-83,UMTS,HSPA+,3038,32
41.98149701,15.00676404,79,222,10,36073,9052555,-85,UMTS,HSPA+,3038,32
41.98170125,15.0066184,79,222,10,36073,9052557,-83,UMTS,HSPA+,3038,32
41.98207506,15.00636611,80,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98230102,15.00619529,79,222,10,36073,9052557,-81,UMTS,HSPA+,3038,356
41.98238889,15.00619496,80,222,10,36073,9052557,-77,UMTS,HSPA+,3038,356
41.98243173,15.00622869,81,222,10,36073,9052557,-87,UMTS,HSPA+,3038,356
41.98247858,15.00627435,81,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98247858,15.00627435,81,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98253776,15.00626686,81,222,10,36073,9052557,-87,UMTS,HSPA+,3038,356
41.98256914,15.0062616,80,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98253776,15.00626686,81,222,10,36073,9052557,-87,UMTS,HSPA+,3038,356
41.98256914,15.0062616,80,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98253776,15.00626686,81,222,10,36073,9052557,-87,UMTS,HSPA+,3038,356
41.98255667,15.00626785,80,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98255667,15.00626785,80,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98255243,15.00626764,80,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255243,15.00626764,80,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98254482,15.00626841,79,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98254482,15.00626841,79,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98254482,15.00626841,79,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98256677,15.00627136,80,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98256677,15.00627136,80,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98256779,15.00627079,81,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98256779,15.00627079,81,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255923,15.00627807,82,222,10,36073,9053916,-83,UMTS,HSPA,3038,12
41.98255923,15.00627807,82,222,10,36073,9053916,-83,UMTS,HSPA,3038,12
41.98255605,15.00628063,82,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255605,15.00628063,82,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.9825561,15.0062808,83,222,10,36073,9052557,-85,UMTS,HSPA,3038,356
41.98255605,15.00628063,82,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.9825561,15.0062808,83,222,10,36073,9052557,-85,UMTS,HSPA,3038,356
41.98255516,15.00628132,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.9825561,15.0062808,83,222,10,36073,9052557,-85,UMTS,HSPA,3038,356
41.98255516,15.00628132,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255516,15.00628132,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255533,15.00628146,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255533,15.00628146,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255533,15.00628146,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255533,15.00628146,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255545,15.00628139,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255545,15.00628139,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255545,15.00628139,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255545,15.00628139,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255543,15.00628124,82,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.9825554,15.0062812,82,222,10,36073,9053916,-83,UMTS,HSPA,3038,12
41.98255533,15.00628125,82,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.98255533,15.00628125,82,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.98255519,15.00628131,82,222,10,36073,9053916,-83,UMTS,HSPA,3038,12
41.98255519,15.00628131,82,222,10,36073,9053916,-83,UMTS,HSPA,3038,12
41.98255519,15.00628131,82,222,10,36073,9053916,-83,UMTS,HSPA,3038,12
41.98255519,15.00628131,82,222,10,36073,9053916,-83,UMTS,HSPA,3038,12
41.98255482,15.00628149,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255472,15.00628142,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255464,15.00628145,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255464,15.00628145,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255464,15.00628145,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255464,15.00628145,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255476,15.00628167,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255476,15.00628167,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255476,15.00628167,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255476,15.00628167,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255531,15.00628172,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255541,15.00628175,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255541,15.00628175,82,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255554,15.00628183,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255554,15.00628183,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255572,15.00628178,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255572,15.00628178,83,222,10,36073,9053916,-81,UMTS,HSPA+,3038,12
41.98255575,15.00628172,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,12
41.98255574,15.00628174,83,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255575,15.00628172,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,12
41.98255574,15.00628174,83,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255586,15.00628172,83,222,10,36073,9052557,-81,UMTS,HSPA+,3038,12
41.98255574,15.00628174,83,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255586,15.00628172,83,222,10,36073,9052557,-81,UMTS,HSPA+,3038,12
41.98255586,15.00628172,83,222,10,36073,9052557,-81,UMTS,HSPA+,3038,12
41.98255586,15.00628172,83,222,10,36073,9052557,-81,UMTS,HSPA+,3038,12
41.98255574,15.00628174,83,222,10,36073,9052557,-83,UMTS,HSPA+,3038,12
41.98255574,15.00628174,83,222,10,36073,9052557,-83,UMTS,HSPA+,3038,12
41.98255577,15.00628186,83,222,10,36073,9052557,-79,UMTS,HSPA+,3038,356
41.98255579,15.00628185,83,222,10,36073,9052557,-83,UMTS,HSPA+,3038,356
41.98255579,15.00628185,83,222,10,36073,9052557,-83,UMTS,HSPA+,3038,356
41.98255579,15.00628185,83,222,10,36073,9052557,-83,UMTS,HSPA+,3038,356
41.98255602,15.00628205,82,222,10,36073,9052557,-83,UMTS,HSPA+,3038,356
41.98255602,15.00628205,82,222,10,36073,9052557,-83,UMTS,HSPA+,3038,356
41.98255602,15.00628205,82,222,10,36073,9052557,-83,UMTS,HSPA+,3038,356
41.98255602,15.00628205,82,222,10,36073,9052557,-83,UMTS,HSPA+,3038,356
41.98255627,15.00628234,82,222,10,36073,9052557,-83,UMTS,HSPA+,3038,356
41.98255641,15.00628246,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98255641,15.00628246,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98255641,15.00628246,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98255641,15.00628246,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98255661,15.00628255,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98255661,15.00628255,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98255661,15.00628255,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98255698,15.00628262,83,222,10,36073,9052557,-87,UMTS,HSPA,3038,356
41.98255698,15.00628262,83,222,10,36073,9052557,-87,UMTS,HSPA,3038,356
41.98255729,15.00628263,83,222,10,36073,9052557,-85,UMTS,HSPA+,3038,356
41.98255726,15.00628265,83,222,10,36073,9052557,-87,UMTS,HSPA+,3038,356
41.98255726,15.00628272,83,222,10,36073,9052557,-85,UMTS,HSPA,3038,356
41.98255726,15.00628272,83,222,10,36073,9052557,-85,UMTS,HSPA,3038,356
41.98255726,15.00628272,83,222,10,36073,9052557,-85,UMTS,HSPA,3038,356
41.98255728,15.00628279,83,222,10,36073,9053916,-79,UMTS,HSPA+,3038,356
41.98255726,15.00628272,83,222,10,36073,9052557,-85,UMTS,HSPA,3038,356
41.98255728,15.00628279,83,222,10,36073,9053916,-79,UMTS,HSPA+,3038,356
41.98255728,15.00628279,83,222,10,36073,9053916,-79,UMTS,HSPA+,3038,356
41.98255728,15.00628279,83,222,10,36073,9053916,-79,UMTS,HSPA+,3038,356
41.98255738,15.0062828,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,356
41.98255738,15.0062828,82,222,10,36073,9053916,-83,UMTS,HSPA+,3038,356
41.98255737,15.00628279,82,222,10,36073,9053916,-75,UMTS,HSPA+,3038,356
41.98255737,15.00628279,82,222,10,36073,9053916,-75,UMTS,HSPA+,3038,356
41.98255741,15.00628277,82,222,10,36073,9053916,-77,UMTS,HSPA+,3038,356
41.98255741,15.00628277,82,222,10,36073,9053916,-77,UMTS,HSPA+,3038,356
41.98255741,15.00628277,82,222,10,36073,9053916,-77,UMTS,HSPA+,3038,356
41.98255741,15.00628277,82,222,10,36073,9053916,-77,UMTS,HSPA+,3038,356
41.98255756,15.0062828,83,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.98255756,15.0062828,83,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.98255775,15.00628281,83,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98255771,15.00628288,83,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.98255771,15.00628287,83,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98255767,15.00628286,84,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98255767,15.00628285,83,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.98255767,15.00628285,83,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.98255772,15.00628281,83,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98255772,15.00628281,83,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98255772,15.00628281,83,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98255772,15.00628281,83,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98255776,15.00628289,83,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98255786,15.0062829,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255786,15.0062829,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255832,15.00628292,84,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255832,15.00628292,84,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.9825583,15.00628298,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.9825583,15.00628298,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.9825583,15.00628298,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.9825583,15.00628298,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255822,15.00628295,83,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255809,15.00628299,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255809,15.00628299,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255809,15.00628299,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255808,15.0062829,83,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255808,15.0062829,83,222,10,36073,9053916,-83,UMTS,HSPA+,3038,12
41.98255812,15.00628289,83,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98255812,15.00628289,83,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98255827,15.00628292,83,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98255827,15.00628292,83,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98255828,15.00628295,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255828,15.00628295,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255816,15.00628297,83,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98255816,15.00628297,83,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98255819,15.00628298,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255816,15.00628302,83,222,10,36073,9053916,-87,UMTS,HSPA,3038,12
41.98255816,15.00628302,83,222,10,36073,9053916,-87,UMTS,HSPA,3038,12
41.98255816,15.00628302,83,222,10,36073,9053916,-87,UMTS,HSPA,3038,12
41.98255808,15.0062832,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255808,15.0062832,83,222,10,36073,9053916,-85,UMTS,HSPA+,3038,12
41.98255809,15.00628315,83,222,10,36073,9053916,-91,UMTS,HSPA+,3038,12
41.98255807,15.00628313,83,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98255807,15.00628313,83,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98255807,15.00628313,83,222,10,36073,9053916,-89,UMTS,HSPA+,3038,12
41.98254895,15.0062698,81,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98254895,15.0062698,81,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98253903,15.00626598,80,222,10,36073,9052557,-89,UMTS,HSPA+,3038,12
41.98254895,15.0062698,81,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98253903,15.00626598,80,222,10,36073,9052557,-89,UMTS,HSPA+,3038,12
41.98254895,15.0062698,81,222,10,36073,9053916,-87,UMTS,HSPA+,3038,12
41.98253903,15.00626598,80,222,10,36073,9052557,-89,UMTS,HSPA+,3038,12
41.98253903,15.00626598,80,222,10,36073,9052557,-89,UMTS,HSPA+,3038,12
41.98247874,15.00611176,78,222,10,36073,9052557,-81,UMTS,HSPA+,3038,12
41.98247874,15.00611176,78,222,10,36073,9052557,-81,UMTS,HSPA+,3038,12
41.98263167,15.00592449,80,222,10,36073,9052557,-77,UMTS,HSPA+,3038,12
41.98263167,15.00592449,80,222,10,36073,9052557,-77,UMTS,HSPA+,3038,12
41.98263167,15.00592449,80,222,10,36073,9052557,-77,UMTS,HSPA+,3038,12
41.98263167,15.00592449,80,222,10,36073,9052557,-77,UMTS,HSPA+,3038,12
41.98334935,15.00541672,83,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.98334935,15.00541672,83,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.98384504,15.00506064,85,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98384504,15.00506064,85,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98412955,15.00485865,86,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98412955,15.00485865,86,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98483891,15.00435927,88,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98483891,15.00435927,88,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98527278,15.00407197,89,222,10,36073,9053916,-63,UMTS,HSPA+,3038,12
41.98527278,15.00407197,89,222,10,36073,9053916,-63,UMTS,HSPA+,3038,12
41.98547329,15.00392512,88,222,10,36073,9053916,-57,UMTS,HSPA+,3038,12
41.98547329,15.00392512,88,222,10,36073,9053916,-57,UMTS,HSPA+,3038,12
41.98596716,15.00353416,87,222,10,36073,9053916,-61,UMTS,HSPA+,3038,12
41.98596716,15.00353416,87,222,10,36073,9053916,-61,UMTS,HSPA+,3038,12
41.98624719,15.00335472,86,222,10,36073,9053916,-65,UMTS,HSPA+,3038,12
41.98624719,15.00335472,86,222,10,36073,9053916,-65,UMTS,HSPA+,3038,12
41.98642495,15.00322559,87,222,10,36073,9053916,-61,UMTS,HSPA+,3038,12
41.98642495,15.00322559,87,222,10,36073,9053916,-61,UMTS,HSPA+,3038,12
41.98691808,15.00286609,88,222,10,36073,9053916,-63,UMTS,HSPA+,3038,12
41.98691808,15.00286609,88,222,10,36073,9053916,-63,UMTS,HSPA+,3038,12
41.98742434,15.00251578,88,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98742434,15.00251578,88,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98775565,15.00227218,88,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98775565,15.00227218,88,222,10,36073,9053916,-73,UMTS,HSPA+,3038,12
41.98845756,15.00176993,93,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98845756,15.00176993,93,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98895014,15.00145733,89,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98895014,15.00145733,89,222,10,36073,9053916,-71,UMTS,HSPA+,3038,12
41.98922447,15.00126695,90,222,10,36073,9053916,-75,UMTS,HSPA+,3038,12
41.98963869,15.00098568,89,222,10,36073,9053916,-71,UMTS,HSPA,3038,12
41.98994805,15.0007591,88,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.98994805,15.0007591,88,222,10,36073,9053916,-79,UMTS,HSPA+,3038,12
41.990405,15.00042358,88,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.990405,15.00042358,88,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.99065201,15.00026181,87,222,10,36073,9053917,-67,UMTS,HSPA+,3038,12
41.990405,15.00042358,88,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.99095825,15.00007603,85,222,10,36073,9053917,-73,UMTS,HSPA+,3038,12
41.990405,15.00042358,88,222,10,36073,9053916,-77,UMTS,HSPA+,3038,12
41.99095825,15.00007603,85,222,10,36073,9053917,-73,UMTS,HSPA+,3038,12
41.99136538,14.99978821,84,222,10,36073,9053917,-65,UMTS,HSPA+,3038,12
41.99151002,14.99967497,85,222,10,36073,9053917,-67,UMTS,HSPA+,3038,12
41.99151002,14.99967497,85,222,10,36073,9053917,-67,UMTS,HSPA+,3038,12
41.99151002,14.99967497,85,222,10,36073,9053917,-67,UMTS,HSPA+,3038,12
41.9917323,14.99952002,85,222,10,36073,9053917,-75,UMTS,HSPA+,3038,61
41.9917323,14.99952002,85,222,10,36073,9053917,-75,UMTS,HSPA+,3038,61
41.99208188,14.99925075,84,222,10,36073,9053917,-75,UMTS,HSPA+,3038,61
41.99208188,14.99925075,84,222,10,36073,9053917,-75,UMTS,HSPA+,3038,61
41.99245402,14.99896997,83,222,10,36073,9053917,-71,UMTS,HSPA+,3038,61
41.99245402,14.99896997,83,222,10,36073,9053917,-71,UMTS,HSPA+,3038,61
